date,Airport,temp,tmin,tmax,prcp,wspd
2023-09-29,DFW,29.4,22.8,35.6,0.0,15.3
2023-09-30,DFW,28.7,23.3,34.4,0.0,13.9
2023-10-01,DFW,27.3,21.7,33.9,0.0,9.0
2023-10-02,DFW,27.1,22.2,32.8,0.0,9.6
2023-10-03,DFW,27.2,21.7,32.8,0.0,16.0
2023-10-04,DFW,28.4,21.7,34.4,19.6,22.3
2023-10-05,DFW,23.8,21.1,28.3,,14.6
2023-10-06,DFW,23.9,18.3,30.6,0.0,15.0
2023-10-07,DFW,17.5,13.9,21.7,0.0,18.2
2023-10-08,DFW,19.0,11.7,26.1,0.0,8.9
2023-10-09,DFW,23.3,15.6,31.7,0.0,16.6
2023-10-10,DFW,23.6,17.2,28.9,0.0,19.3
2023-10-11,DFW,21.5,18.9,24.4,0.0,21.8
2023-10-12,DFW,21.3,17.8,26.7,0.0,25.8
2023-10-13,DFW,23.0,19.4,26.1,0.0,24.4
2023-10-14,DFW,17.0,12.2,21.7,0.0,23.4
2023-10-15,DFW,15.0,10.6,19.4,0.0,22.6
2023-10-16,DFW,13.6,9.4,19.4,0.0,15.9
2023-10-17,DFW,15.3,7.8,23.3,0.0,7.4
2023-10-18,DFW,20.0,12.8,27.8,0.0,20.1
2023-10-19,DFW,22.0,14.4,30.6,0.0,11.0
2023-10-20,DFW,23.8,16.1,33.9,0.0,10.5
2023-10-21,DFW,24.2,15.6,32.8,0.0,10.8
2023-10-22,DFW,24.0,18.9,28.9,0.0,12.2
2023-10-23,DFW,24.2,21.1,27.2,,19.2
2023-10-24,DFW,22.5,21.7,23.3,,15.9
2023-10-25,DFW,22.9,20.0,26.1,,18.5
2023-10-26,DFW,23.0,20.0,28.3,,16.3
2023-10-27,DFW,24.2,18.3,31.1,0.3,21.6
2023-10-28,DFW,15.5,13.9,17.2,,15.7
2023-10-29,DFW,7.9,4.4,13.9,,28.0
2023-10-30,DFW,6.3,3.3,9.4,,30.4
2023-10-31,DFW,8.3,1.1,16.1,0.0,15.6
2023-11-01,DFW,7.0,1.1,13.3,0.0,9.5
2023-11-02,DFW,10.1,3.3,17.8,0.0,12.9
2023-11-03,DFW,14.8,7.2,22.2,0.0,17.3
2023-11-04,DFW,17.6,11.1,23.3,0.0,16.1
2023-11-05,DFW,20.4,15.0,26.7,0.0,15.6
2023-11-06,DFW,22.6,18.3,28.3,0.0,25.8
2023-11-07,DFW,23.3,17.8,29.4,0.0,23.2
2023-11-08,DFW,24.3,20.0,30.0,0.0,24.6
2023-11-09,DFW,15.7,11.1,22.8,,20.8
2023-11-10,DFW,12.9,10.6,16.1,,17.1
2023-11-11,DFW,15.0,12.2,18.3,0.0,10.5
2023-11-12,DFW,15.1,10.6,18.3,0.0,4.6
2023-11-13,DFW,14.6,10.6,18.9,0.0,9.7
2023-11-14,DFW,15.6,10.6,21.1,0.0,5.6
2023-11-15,DFW,16.0,10.6,22.8,0.0,4.2
2023-11-16,DFW,13.9,11.1,16.1,,14.0
2023-11-17,DFW,15.2,13.9,16.7,,13.2
2023-11-18,DFW,16.4,12.2,21.1,,8.9
2023-11-19,DFW,15.6,12.2,17.8,,16.5
2023-11-20,DFW,18.9,12.8,23.9,,26.0
2023-11-21,DFW,11.9,8.3,15.6,0.0,30.7
2023-11-22,DFW,9.5,3.9,16.7,0.0,13.8
2023-11-23,DFW,10.3,5.0,17.2,0.0,12.1
2023-11-24,DFW,10.5,5.0,17.8,0.0,6.1
2023-11-25,DFW,10.7,5.6,15.6,,10.8
2023-11-26,DFW,6.7,1.7,11.1,,23.4
2023-11-27,DFW,6.5,0.6,11.7,0.0,7.3
2023-11-28,DFW,9.9,3.9,16.7,0.0,9.6
2023-11-29,DFW,11.3,3.9,17.8,0.0,15.3
2023-11-30,DFW,14.7,12.2,17.2,,13.5
2023-12-01,DFW,10.4,6.1,15.6,0.0,14.3
2023-12-02,DFW,11.1,3.9,18.3,0.0,7.8
2023-12-03,DFW,13.8,3.3,22.8,0.0,17.9
2023-12-04,DFW,11.6,6.7,17.2,0.0,10.0
2023-12-05,DFW,12.3,4.4,21.1,0.0,7.1
2023-12-06,DFW,11.7,6.1,18.9,0.0,10.1
2023-12-07,DFW,15.2,9.4,21.1,0.0,25.6
2023-12-08,DFW,20.3,16.7,26.1,0.0,26.2
2023-12-09,DFW,13.8,8.3,18.9,0.0,24.1
2023-12-10,DFW,6.8,1.7,11.7,0.0,15.6
2023-12-11,DFW,9.5,2.2,18.3,0.0,11.7
2023-12-12,DFW,11.2,4.4,18.3,0.0,11.1
2023-12-13,DFW,12.0,8.3,16.7,0.0,13.1
2023-12-14,DFW,12.3,6.7,17.2,0.0,13.6
2023-12-15,DFW,12.4,8.9,15.6,,15.8
2023-12-16,DFW,9.8,5.6,15.0,0.0,17.0
2023-12-17,DFW,11.7,2.8,22.2,0.0,7.9
2023-12-18,DFW,10.8,6.7,16.7,0.0,15.1
2023-12-19,DFW,9.1,3.9,15.0,0.0,14.0
2023-12-20,DFW,13.1,7.2,19.4,0.0,15.4
2023-12-21,DFW,14.5,13.9,15.6,,14.2
2023-12-22,DFW,16.2,13.9,20.0,3.9,11.6
2023-12-23,DFW,16.7,15.6,17.8,,15.4
2023-12-24,DFW,15.5,8.9,18.3,,21.7
2023-12-25,DFW,6.8,3.3,10.0,0.0,24.3
2023-12-26,DFW,6.8,0.0,13.3,0.0,16.3
2023-12-27,DFW,7.4,4.4,10.6,0.0,19.6
2023-12-28,DFW,5.4,2.2,10.0,0.0,16.4
2023-12-29,DFW,6.9,1.1,13.3,0.0,20.5
2023-12-30,DFW,9.1,0.6,18.3,0.0,9.4
2023-12-31,DFW,10.1,3.9,18.9,0.0,10.8
2024-01-01,DFW,3.8,0.6,7.8,0.0,17.6
2024-01-02,DFW,4.9,1.1,9.4,,5.5
2024-01-03,DFW,8.1,5.6,12.8,,6.7
2024-01-04,DFW,8.6,2.8,14.4,,13.5
2024-01-05,DFW,8.8,7.2,11.1,,13.7
2024-01-06,DFW,7.2,5.0,9.4,0.0,16.3
2024-01-07,DFW,8.4,0.6,15.6,0.0,18.2
2024-01-08,DFW,10.9,5.0,13.9,,28.9
2024-01-09,DFW,5.0,1.7,10.0,0.0,31.2
2024-01-10,DFW,9.1,0.6,19.4,0.0,21.5
2024-01-11,DFW,12.6,3.3,21.7,0.0,16.5
2024-01-12,DFW,4.8,-1.7,17.2,,25.1
2024-01-13,DFW,3.8,-4.4,17.2,0.0,23.4
2024-01-14,DFW,-9.3,-10.6,-5.0,,25.7
2024-01-15,DFW,-8.6,-11.7,-3.9,,24.6
2024-01-16,DFW,-7.3,-11.1,-2.8,0.0,20.0
2024-01-17,DFW,-1.2,-8.3,6.1,0.0,21.1
2024-01-18,DFW,8.2,3.3,15.0,0.0,22.6
2024-01-19,DFW,-0.1,-3.3,6.1,0.0,25.6
2024-01-20,DFW,-2.4,-7.2,2.8,0.0,13.2
2024-01-21,DFW,1.7,0.0,4.4,,20.6
2024-01-22,DFW,2.3,0.0,4.4,,10.2
2024-01-23,DFW,7.2,3.9,10.0,,10.2
2024-01-24,DFW,9.2,7.2,11.1,,11.0
2024-01-25,DFW,10.1,7.8,12.8,,9.4
2024-01-26,DFW,10.2,9.4,11.1,,14.2
2024-01-27,DFW,8.0,3.3,10.6,,22.8
2024-01-28,DFW,8.5,1.1,17.2,0.0,9.7
2024-01-29,DFW,13.3,4.4,23.3,0.0,12.0
2024-01-30,DFW,15.9,7.8,24.4,0.0,8.7
2024-01-31,DFW,15.2,6.7,23.9,0.0,7.4
2024-02-01,DFW,15.9,8.3,22.8,0.0,17.2
2024-02-02,DFW,16.2,12.8,18.9,,20.3
2024-02-03,DFW,14.3,11.1,20.0,17.3,15.1
2024-02-04,DFW,12.5,10.0,16.7,,22.3
2024-02-05,DFW,12.2,9.4,16.7,0.0,24.8
2024-02-06,DFW,11.6,5.0,18.9,0.0,9.0
2024-02-07,DFW,14.5,8.3,18.9,0.0,19.5
2024-02-08,DFW,17.0,13.9,20.6,0.0,18.9
2024-02-09,DFW,16.5,11.1,22.8,0.0,10.7
2024-02-10,DFW,13.0,11.7,15.0,,9.7
2024-02-11,DFW,8.4,5.0,11.7,,23.7
2024-02-12,DFW,7.8,3.9,13.3,,25.5
2024-02-13,DFW,9.5,1.7,16.7,0.0,11.5
2024-02-14,DFW,13.3,6.1,20.0,0.0,19.4
2024-02-15,DFW,15.2,10.0,21.1,0.0,11.1
2024-02-16,DFW,15.0,6.1,21.7,0.0,27.1
2024-02-17,DFW,3.8,1.1,6.7,0.0,29.0
2024-02-18,DFW,4.8,-1.7,11.7,0.0,10.1
2024-02-19,DFW,11.1,2.8,20.0,0.0,18.6
2024-02-20,DFW,16.3,6.1,27.2,0.0,14.1
2024-02-21,DFW,20.0,13.3,26.7,0.0,27.7
2024-02-22,DFW,20.9,16.7,27.2,0.0,23.6
2024-02-23,DFW,17.0,10.6,22.8,0.0,19.2
2024-02-24,DFW,17.6,8.3,25.0,0.0,13.5
2024-02-25,DFW,20.7,13.3,29.4,0.0,23.0
2024-02-26,DFW,23.7,14.4,33.9,0.0,22.8
2024-02-27,DFW,22.4,18.9,25.6,0.0,25.4
2024-02-28,DFW,8.0,4.4,22.8,0.0,29.1
2024-02-29,DFW,7.4,5.0,11.7,,13.0
2024-03-01,DFW,12.0,5.0,20.6,0.0,13.8
2024-03-02,DFW,18.8,10.6,28.3,0.0,20.5
2024-03-03,DFW,21.2,16.7,27.2,0.0,28.1
2024-03-04,DFW,22.9,19.4,28.3,0.0,21.2
2024-03-05,DFW,20.2,15.0,26.1,0.0,12.1
2024-03-06,DFW,18.3,11.1,23.9,,14.1
2024-03-07,DFW,17.5,15.0,19.4,,16.4
2024-03-08,DFW,15.3,7.2,21.1,,20.4
2024-03-09,DFW,10.0,6.1,15.6,0.0,24.2
2024-03-10,DFW,11.4,5.0,17.8,0.0,5.6
2024-03-11,DFW,14.4,8.9,21.1,,12.8
2024-03-12,DFW,18.0,12.8,23.3,0.0,20.9
2024-03-13,DFW,21.8,17.2,26.1,0.0,26.5
2024-03-14,DFW,23.6,22.2,26.7,,22.6
2024-03-15,DFW,16.3,13.3,23.3,,20.9
2024-03-16,DFW,14.9,13.3,16.7,,11.9
2024-03-17,DFW,15.2,12.2,18.3,0.6,19.3
2024-03-18,DFW,11.6,7.8,14.4,0.0,15.9
2024-03-19,DFW,12.1,5.6,18.9,0.0,10.4
2024-03-20,DFW,16.1,11.1,22.8,0.0,15.4
2024-03-21,DFW,15.7,13.9,17.8,,13.7
2024-03-22,DFW,15.7,12.8,20.0,,12.5
2024-03-23,DFW,14.4,8.9,19.4,0.0,14.4
2024-03-24,DFW,17.0,14.4,19.4,0.0,29.6
2024-03-25,DFW,16.5,8.9,22.8,,22.0
2024-03-26,DFW,9.1,3.9,15.0,0.0,18.2
2024-03-27,DFW,11.9,6.7,18.9,0.0,10.7
2024-03-28,DFW,14.6,6.7,22.8,0.0,13.4
2024-03-29,DFW,19.4,15.0,24.4,0.0,31.7
2024-03-30,DFW,21.0,17.2,25.6,0.0,24.4
2024-03-31,DFW,21.9,18.9,25.0,0.0,22.4
2024-04-01,DFW,23.3,19.4,26.7,,22.3
2024-04-02,DFW,15.9,13.3,20.6,,26.5
2024-04-03,DFW,16.1,10.0,22.8,0.0,19.4
2024-04-04,DFW,19.2,9.4,28.3,0.0,7.4
2024-04-05,DFW,21.7,13.9,29.4,0.0,13.2
2024-04-06,DFW,21.2,17.2,23.9,0.0,29.2
2024-04-07,DFW,21.2,15.6,26.1,0.5,18.9
2024-04-08,DFW,20.3,12.8,27.2,,14.6
2024-04-09,DFW,17.8,16.1,20.6,,20.0
2024-04-10,DFW,16.3,13.9,17.8,,22.0
2024-04-11,DFW,16.7,9.4,23.3,0.0,18.0
2024-04-12,DFW,19.0,10.0,26.7,0.0,14.4
2024-04-13,DFW,22.0,16.7,27.8,0.0,27.6
2024-04-14,DFW,22.7,18.3,27.2,0.0,25.0
2024-04-15,DFW,22.9,20.6,26.1,,24.3
2024-04-16,DFW,24.7,21.1,30.6,,21.9
2024-04-17,DFW,25.2,21.7,29.4,0.0,17.8
2024-04-18,DFW,24.5,20.0,29.4,0.0,20.7
2024-04-19,DFW,17.5,15.0,20.6,0.0,20.8
2024-04-20,DFW,12.7,9.4,17.2,,21.1
2024-04-21,DFW,14.1,10.6,18.3,,17.3
2024-04-22,DFW,15.6,8.3,21.1,0.0,11.9
2024-04-23,DFW,19.5,13.9,24.4,0.0,26.1
2024-04-24,DFW,23.0,18.9,27.2,0.0,13.8
2024-04-25,DFW,23.5,21.1,25.6,,22.0
2024-04-26,DFW,23.1,21.1,25.0,,30.2
2024-04-27,DFW,24.4,20.6,27.2,,27.9
2024-04-28,DFW,21.4,16.7,25.0,,21.3
2024-04-29,DFW,22.5,18.3,29.4,,8.9
2024-04-30,DFW,24.0,20.0,27.8,0.0,19.0
2024-05-01,DFW,24.5,20.6,27.2,,19.6
2024-05-02,DFW,22.7,18.3,26.1,,17.7
2024-05-03,DFW,23.9,20.0,27.8,,15.5
2024-05-04,DFW,23.0,20.0,27.2,2.8,15.5
2024-05-05,DFW,22.5,18.9,26.7,,9.2
2024-05-06,DFW,24.8,21.7,28.3,,23.4
2024-05-07,DFW,27.4,22.8,32.2,0.0,18.8
2024-05-08,DFW,28.8,24.4,35.0,,23.8
2024-05-09,DFW,23.3,18.9,28.3,,15.4
2024-05-10,DFW,22.8,17.8,28.3,0.0,17.9
2024-05-11,DFW,22.3,18.3,26.7,,11.1
2024-05-12,DFW,19.0,18.3,20.0,,11.2
2024-05-13,DFW,22.8,18.3,29.4,0.0,10.5
2024-05-14,DFW,23.9,17.8,29.4,0.0,13.3
2024-05-15,DFW,25.8,18.3,32.2,0.0,14.8
2024-05-16,DFW,21.5,18.9,26.1,,19.3
2024-05-17,DFW,23.3,17.2,28.9,0.0,11.7
2024-05-18,DFW,26.3,20.6,32.8,0.0,12.5
2024-05-19,DFW,27.7,22.2,32.2,0.0,18.9
2024-05-20,DFW,27.9,22.8,32.2,0.0,24.4
2024-05-21,DFW,27.8,24.4,31.1,,26.0
2024-05-22,DFW,25.8,22.2,28.9,,19.1
2024-05-23,DFW,26.2,21.7,32.2,,20.3
2024-05-24,DFW,27.3,22.8,32.8,,24.0
2024-05-25,DFW,26.9,21.1,33.3,0.0,15.7
2024-05-26,DFW,30.7,25.0,36.1,,27.3
2024-05-27,DFW,29.1,24.4,35.0,,11.5
2024-05-28,DFW,23.5,17.8,27.8,36.7,23.4
2024-05-29,DFW,25.4,21.1,30.6,,11.2
2024-05-30,DFW,22.4,19.4,25.6,,12.9
2024-05-31,DFW,23.5,18.9,29.4,22.9,14.4
2024-06-01,DFW,23.3,18.9,26.1,,11.1
2024-06-02,DFW,23.4,20.6,30.6,,13.3
2024-06-03,DFW,24.2,21.1,28.9,6.4,17.5
2024-06-04,DFW,27.4,20.6,33.3,,23.9
2024-06-05,DFW,26.1,20.0,32.2,,15.6
2024-06-06,DFW,28.2,21.7,35.0,0.0,6.6
2024-06-07,DFW,29.5,23.9,34.4,0.0,14.7
2024-06-08,DFW,30.5,25.6,36.1,0.0,22.8
2024-06-09,DFW,29.4,24.4,34.4,0.0,16.1
2024-06-10,DFW,26.7,24.4,28.9,0.0,15.3
2024-06-11,DFW,25.3,23.3,27.8,,10.0
2024-06-12,DFW,27.6,22.8,32.2,0.0,9.1
2024-06-13,DFW,28.5,23.3,33.9,0.0,10.5
2024-06-14,DFW,29.4,23.9,35.0,0.0,9.3
2024-06-15,DFW,29.1,23.9,33.9,0.0,13.2
2024-06-16,DFW,29.7,25.6,33.9,0.0,21.5
2024-06-17,DFW,29.8,25.6,34.4,0.0,27.3
2024-06-18,DFW,28.7,24.4,33.3,0.0,26.0
2024-06-19,DFW,27.4,23.9,31.1,0.0,14.6
2024-06-20,DFW,29.0,25.6,33.3,0.0,14.7
2024-06-21,DFW,29.5,25.0,33.3,0.0,12.9
2024-06-22,DFW,30.2,25.6,35.0,0.0,15.4
2024-06-23,DFW,31.2,26.1,35.6,0.0,14.5
2024-06-24,DFW,31.4,26.1,36.1,0.0,16.0
2024-06-25,DFW,31.4,26.1,35.6,0.0,19.1
2024-06-26,DFW,32.4,27.8,36.7,0.0,19.4
2024-06-27,DFW,31.2,26.7,35.6,0.0,13.3
2024-06-28,DFW,32.2,26.7,37.2,0.0,20.2
2024-06-29,DFW,32.0,27.8,36.7,0.0,20.7
2024-06-30,DFW,32.6,27.8,37.2,0.0,16.9
2024-07-01,DFW,32.9,28.3,37.2,0.0,16.5
2024-07-02,DFW,32.8,27.8,37.8,0.0,21.5
2024-07-03,DFW,32.5,27.8,37.8,0.0,19.1
2024-07-04,DFW,32.3,27.8,36.7,0.0,18.3
2024-07-05,DFW,28.1,23.3,31.7,,15.6
2024-07-06,DFW,28.3,22.2,35.0,0.0,11.3
2024-07-07,DFW,29.9,26.1,35.6,0.0,14.4
2024-07-08,DFW,26.0,23.9,29.4,,17.8
2024-07-09,DFW,28.0,22.2,33.9,0.0,13.2
2024-07-10,DFW,30.1,24.4,37.2,0.0,10.3
2024-07-11,DFW,30.7,25.0,36.1,0.0,11.5
2024-07-12,DFW,30.3,25.0,35.6,0.0,15.6
2024-07-13,DFW,29.4,24.4,35.0,0.0,18.2
2024-07-14,DFW,30.7,25.0,36.7,0.0,19.9
2024-07-15,DFW,31.6,25.6,37.2,0.0,21.2
2024-07-16,DFW,32.5,27.2,37.8,0.0,21.5
2024-07-17,DFW,29.5,26.1,31.1,,14.7
2024-07-18,DFW,28.0,23.9,31.7,2.8,11.4
2024-07-19,DFW,28.3,23.3,33.3,0.0,9.9
2024-07-20,DFW,28.2,22.2,34.4,0.0,10.1
2024-07-21,DFW,26.2,22.2,29.4,,13.0
2024-07-22,DFW,26.3,23.9,31.1,0.0,10.5
2024-07-23,DFW,26.0,22.8,30.6,,9.1
2024-07-24,DFW,27.6,22.8,33.3,0.0,7.7
2024-07-25,DFW,28.3,23.9,32.8,0.0,11.3
2024-07-26,DFW,26.1,23.3,30.6,0.0,9.6
2024-07-27,DFW,27.5,22.8,32.8,,13.8
2024-07-28,DFW,28.6,23.9,33.9,0.0,23.3
2024-07-29,DFW,30.4,26.1,35.6,0.0,24.7
2024-07-30,DFW,30.8,25.6,35.6,0.0,25.9
2024-07-31,DFW,30.9,26.1,36.1,0.0,26.6
2024-08-01,DFW,31.0,24.4,37.8,0.0,22.9
2024-08-02,DFW,31.9,25.6,38.3,0.0,11.3
2024-08-03,DFW,31.1,24.4,36.7,,11.4
2024-08-04,DFW,30.8,25.0,35.6,0.0,9.7
2024-08-05,DFW,30.2,25.0,35.0,0.0,7.8
2024-08-06,DFW,31.6,25.6,37.8,0.0,8.9
2024-08-07,DFW,32.9,26.1,38.3,0.0,11.6
2024-08-08,DFW,33.4,27.2,38.9,0.0,10.5
2024-08-09,DFW,29.6,25.6,32.2,,14.2
2024-08-10,DFW,29.9,24.4,35.0,0.0,10.6
2024-08-11,DFW,30.9,27.2,35.0,0.0,17.4
2024-08-12,DFW,31.6,26.7,36.7,0.0,18.1
2024-08-13,DFW,32.3,27.2,37.2,0.0,17.8
2024-08-14,DFW,32.6,27.8,37.2,0.0,19.0
2024-08-15,DFW,32.9,27.8,38.3,0.0,18.9
2024-08-16,DFW,33.5,28.3,38.3,0.0,15.8
2024-08-17,DFW,33.1,27.8,37.8,0.0,16.8
2024-08-18,DFW,33.6,27.2,39.4,0.0,13.5
2024-08-19,DFW,34.5,28.3,41.1,0.0,12.7
2024-08-20,DFW,33.0,28.3,38.9,0.0,11.2
2024-08-21,DFW,30.6,26.1,35.6,0.0,19.5
2024-08-22,DFW,31.2,26.1,37.2,0.0,18.7
2024-08-23,DFW,32.4,27.8,38.9,0.0,23.3
2024-08-24,DFW,31.3,26.7,36.1,0.0,20.7
2024-08-25,DFW,31.4,26.7,36.1,0.0,12.8
2024-08-26,DFW,30.8,26.1,35.0,0.0,11.0
2024-08-27,DFW,29.7,25.6,35.0,,9.7
2024-08-28,DFW,29.7,25.0,35.6,0.0,11.5
2024-08-29,DFW,29.2,25.6,33.3,,14.9
2024-08-30,DFW,28.1,23.9,32.8,0.0,10.4
2024-08-31,DFW,29.3,24.4,34.4,1.5,11.6
2024-09-01,DFW,28.3,24.4,33.9,,11.6
2024-09-02,DFW,27.7,24.4,31.7,,14.8
2024-09-03,DFW,24.1,21.7,28.3,,13.1
2024-09-04,DFW,23.1,20.0,25.6,,12.8
2024-09-05,DFW,26.5,22.8,31.7,0.0,14.3
2024-09-06,DFW,26.7,22.8,32.2,0.5,16.8
2024-09-07,DFW,24.9,19.4,29.4,0.0,22.1
2024-09-08,DFW,22.8,17.2,28.3,0.0,14.7
2024-09-09,DFW,23.1,15.0,29.4,0.0,9.7
2024-09-10,DFW,24.6,17.8,31.1,0.0,8.1
2024-09-11,DFW,25.1,22.2,28.3,0.6,16.0
2024-09-12,DFW,24.4,21.0,29.4,0.0,12.3
2024-09-13,DFW,27.4,21.1,33.3,0.0,9.8
2024-09-14,DFW,29.2,24.4,33.9,0.0,11.2
2024-09-15,DFW,28.3,23.3,33.3,0.0,17.7
2024-09-16,DFW,27.4,22.2,32.8,0.0,11.4
2024-09-17,DFW,27.2,22.8,31.7,0.0,12.8
2024-09-18,DFW,28.7,23.3,35.6,0.0,15.4
2024-09-19,DFW,30.5,26.0,35.6,0.0,15.4
2024-09-20,DFW,30.5,25.0,35.0,0.0,15.1
2024-09-21,DFW,30.5,25.0,35.0,0.0,16.9
2024-09-22,DFW,29.8,24.4,34.4,0.0,16.6
2024-09-23,DFW,23.6,20.6,28.9,20.7,15.5
2024-09-24,DFW,26.1,21.7,31.7,0.0,5.3
2024-09-25,DFW,24.0,20.6,28.3,0.2,18.9
2024-09-26,DFW,23.8,18.9,28.3,0.0,11.7
2024-09-27,DFW,24.2,18.3,28.9,0.0,14.1
2024-09-28,DFW,24.5,17.8,30.6,0.0,15.0
2024-09-29,DFW,24.4,17.8,30.0,0.0,11.0
2024-09-30,DFW,26.1,18.9,32.8,0.0,5.6
2024-10-01,DFW,27.3,21.7,33.3,0.0,14.2
2024-10-02,DFW,26.2,20.6,31.7,0.0,9.8
2024-10-03,DFW,27.4,22.2,33.9,0.0,12.1
2024-10-04,DFW,26.6,20.6,31.7,0.0,12.9
2024-10-05,DFW,26.4,20.0,32.2,0.0,8.6
2024-10-06,DFW,26.8,21.7,31.1,0.0,9.6
2024-10-07,DFW,26.0,20.6,31.1,0.0,11.8
2024-10-08,DFW,24.7,20.0,28.9,0.0,11.9
2024-10-09,DFW,24.5,19.4,30.0,0.0,12.1
2024-10-10,DFW,25.7,20.6,31.7,0.0,16.1
2024-10-11,DFW,26.1,20.6,32.2,0.0,16.6
2024-10-12,DFW,27.1,21.7,33.9,0.0,17.0
2024-10-13,DFW,26.9,20.0,35.0,0.0,14.7
2024-10-14,DFW,23.6,18.9,27.8,0.0,16.2
2024-10-15,DFW,24.4,17.8,33.9,0.0,17.3
2024-10-16,DFW,16.3,11.7,21.7,0.0,21.9
2024-10-17,DFW,15.8,9.4,21.7,0.0,16.3
2024-10-18,DFW,18.3,11.7,25.0,0.0,18.5
2024-10-19,DFW,20.3,15.6,25.0,0.0,15.6
2024-10-20,DFW,20.6,13.9,26.1,0.0,11.7
2024-10-21,DFW,21.5,15.0,27.2,0.0,16.4
2024-10-22,DFW,24.6,20.0,31.1,0.0,17.8
2024-10-23,DFW,26.0,20.0,32.2,0.0,14.7
2024-10-24,DFW,25.5,20.0,30.0,0.0,18.9
2024-10-25,DFW,25.5,20.6,30.6,0.0,16.9
2024-10-26,DFW,24.1,20.6,27.8,0.0,11.1
2024-10-27,DFW,23.4,17.8,28.9,0.0,10.6
2024-10-28,DFW,25.9,22.2,30.0,0.0,22.3
2024-10-29,DFW,26.1,23.3,30.0,0.5,31.7
2024-10-30,DFW,26.5,23.3,30.6,0.0,29.1
2024-10-31,DFW,20.1,15.0,26.1,0.7,19.0
2024-11-01,DFW,18.9,15.6,22.2,0.0,11.9
2024-11-02,DFW,22.2,20.0,25.6,0.0,18.2
2024-11-03,DFW,23.9,22.8,26.7,0.3,22.8
2024-11-04,DFW,23.0,17.8,28.9,,22.5
2024-11-05,DFW,17.2,15.0,20.0,0.0,15.2
2024-11-06,DFW,16.9,10.6,22.8,0.0,11.8
2024-11-07,DFW,18.7,15.0,21.1,0.3,18.6
2024-11-08,DFW,19.8,16.7,21.7,,19.0
2024-11-09,DFW,16.4,10.0,22.2,0.0,8.5
2024-11-10,DFW,18.3,10.6,27.2,0.0,5.3
2024-11-11,DFW,17.8,11.7,25.0,0.0,8.0
2024-11-12,DFW,17.4,11.7,23.9,0.0,9.3
2024-11-13,DFW,18.4,13.9,25.0,0.0,20.2
2024-11-14,DFW,15.3,8.3,22.2,0.0,6.1
2024-11-15,DFW,14.8,8.3,22.2,0.0,8.0
2024-11-16,DFW,16.9,10.6,24.4,0.0,17.9
2024-11-17,DFW,21.2,17.8,25.6,1.6,14.4
2024-11-18,DFW,20.4,15.6,23.3,,27.7
2024-11-19,DFW,17.3,11.7,23.3,0.0,14.8
2024-11-20,DFW,12.8,7.8,18.3,,21.0
2024-11-21,DFW,12.4,3.9,21.1,0.0,9.3
2024-11-22,DFW,12.2,6.7,18.9,0.0,5.7
2024-11-23,DFW,15.1,6.1,23.3,0.0,14.3
2024-11-24,DFW,20.2,14.4,26.1,0.0,25.1
2024-11-25,DFW,13.0,7.8,20.0,0.0,24.2
2024-11-26,DFW,9.3,3.3,15.6,0.0,11.0
2024-11-27,DFW,17.2,11.1,27.8,0.0,25.1
2024-11-28,DFW,8.7,6.7,11.7,0.0,23.3
2024-11-29,DFW,6.6,1.1,12.2,0.0,7.3
2024-11-30,DFW,8.3,2.8,15.6,0.0,11.8
2024-12-01,DFW,9.5,2.8,17.8,0.0,7.2
2024-12-02,DFW,10.3,3.9,18.3,0.0,8.2
2024-12-03,DFW,9.4,2.2,16.1,0.0,9.7
2024-12-04,DFW,11.2,10.0,12.2,,7.2
2024-12-05,DFW,9.8,3.9,12.8,0.0,19.1
2024-12-06,DFW,5.7,0.0,10.6,,8.8
2024-12-07,DFW,7.4,6.7,8.3,,9.9
2024-12-08,DFW,9.7,7.2,13.9,,14.6
2024-12-09,DFW,13.0,7.8,22.2,0.0,14.0
2024-12-10,DFW,8.3,5.6,11.1,0.0,24.3
2024-12-11,DFW,8.1,1.7,16.1,0.0,11.7
2024-12-12,DFW,10.3,3.3,16.1,0.0,21.5
2024-12-13,DFW,12.5,11.1,14.4,,20.0
2024-12-14,DFW,17.0,11.1,22.8,,13.2
2024-12-15,DFW,17.2,10.0,24.4,,11.1
2024-12-16,DFW,20.1,13.3,25.0,35.4,17.6
2024-12-17,DFW,17.2,11.1,23.9,,11.5
2024-12-18,DFW,12.5,6.1,19.4,,22.9
2024-12-19,DFW,9.2,2.8,16.7,0.0,7.8
2024-12-20,DFW,8.6,5.0,13.9,0.0,15.8
2024-12-21,DFW,6.1,0.6,12.2,0.0,10.3
2024-12-22,DFW,10.2,3.3,16.7,0.0,17.5
2024-12-23,DFW,15.8,12.8,19.4,0.0,21.6
2024-12-24,DFW,15.6,11.7,17.2,,17.5
2024-12-25,DFW,11.7,10.6,12.8,,8.8
2024-12-26,DFW,13.2,12.2,14.4,,13.6
2024-12-27,DFW,14.0,7.8,22.2,0.0,14.0
2024-12-28,DFW,14.7,12.2,16.7,,13.3
2024-12-29,DFW,13.4,8.9,21.1,0.0,11.0
2024-12-30,DFW,16.9,10.0,27.8,0.0,20.1
2024-12-31,DFW,11.0,6.7,15.6,0.0,18.0
2025-01-01,DFW,6.4,2.8,10.0,0.0,11.2
